Sequence Count, Start Location, End Location 
0,166476443,166476443,
0,166477042,166477042,
0,166479368,166479368,
0,166482649,166482649,
0,166488083,166488083,
0,166492325,166492325,
0,166496786,166496786,
0,166498244,166498244,
0,166500578,166500578,
0,166501469,166501469,
0,166501494,166501494,
0,166502181,166502181,
0,166503732,166503732,
0,166505525,166505525,
0,166506333,166506333,
0,166510830,166510830,
0,166510871,166510871,
0,166512195,166512195,
0,166518162,166518162,
0,166519577,166519577,
0,166524532,166524532,
0,166527853,166527853,
0,166529858,166529858,
0,166536190,166536190,
0,166536788,166536788,
0,166537764,166537764,
0,166538274,166538274,
0,166542329,166542329,
0,166543450,166543450,
0,166544618,166544618,
0,166547119,166547119,
0,166550966,166550966,
0,166552966,166552966,
0,166557696,166557696,
0,166557984,166557984,
0,166563394,166563394,
0,166563487,166563487,
0,166564848,166564848,
0,166566236,166566236,
0,166568458,166568458,
0,166568750,166568750,
0,166569325,166569325,
0,166570006,166570006,
0,166570864,166570864,
0,166572160,166572160,
0,166574144,166574144,
0,166579216,166579216,
0,166579742,166579742,
0,166582389,166582389,
0,166584703,166584703,
0,166588014,166588014,
0,166593944,166593944,
0,166594063,166594063,
0,166594544,166594544,
0,166594872,166594872,
0,166596716,166596716,
0,166596778,166596778,
0,166596890,166596890,
0,166596972,166596972,
0,166599906,166599906,
0,166601106,166601106,
0,166602240,166602240,
0,166603021,166603021,
0,166604576,166604576,
0,166605215,166605215,
0,166612183,166612183,
0,166615509,166615509,
0,166615786,166615786,
0,166618039,166618039,
0,166622320,166622320,
0,166622432,166622432,
0,166626628,166626628,
0,166629436,166629436,
0,166631419,166631419,
0,166634215,166634215,
0,166635343,166635343,
0,166636105,166636105,
0,166636518,166636518,
0,166636541,166636541,
0,166637700,166637700,
0,166641430,166641430,
0,166641929,166641929,
0,166644837,166644837,
0,166644927,166644927,
0,166648632,166648632,
0,166649600,166649600,
0,166650853,166650853,
0,166650938,166650938,
0,166651424,166651424,
0,166652940,166652940,
0,166654863,166654863,
0,166655018,166655018,
0,166655316,166655316,
0,166656634,166656634,
0,166657167,166657167,
0,166657201,166657201,
0,166658337,166658337,
0,166662713,166662713,
0,166663147,166663147,
0,166663664,166663664,
0,166664843,166664843,
0,166666072,166666072,
0,166666601,166666601,
0,166666745,166666745,
0,166667144,166667144,
0,166667446,166667446,
0,166668969,166668969,
0,166669957,166669957,
0,166670007,166670007,
0,166673440,166673440,
0,166676347,166676347,
0,166678711,166678711,
0,166680136,166680136,
0,166684071,166684071,
0,166685740,166685740,
0,166687046,166687046,
0,166688966,166688966,
0,166692045,166692045,
0,166694864,166694864,
0,166695611,166695611,
0,166697673,166697673,
0,166701335,166701335,
0,166702499,166702499,
0,166703316,166703316,
0,166707825,166707825,
0,166707920,166707920,
0,166708262,166708262,
0,166708743,166708743,
0,166710092,166710092,
0,166710896,166710896,
0,166711816,166711816,
0,166711851,166711851,
0,166714704,166714704,
0,166716770,166716770,
0,166719874,166719874,
0,166720167,166720167,
0,166720203,166720203,
0,166724559,166724559,
0,166728708,166728708,
0,166729367,166729367,
0,166731391,166731391,
0,166731804,166731804,
0,166731960,166731960,
0,166734180,166734180,
0,166735497,166735497,
0,166737239,166737239,
0,166742365,166742365,
0,166746991,166746991,
0,166747134,166747134,
0,166749999,166749999,
0,166750130,166750130,
0,166756078,166756078,
0,166760370,166760370,
0,166760431,166760431,
0,166761307,166761307,
0,166762543,166762543,
0,166765236,166765236,
0,166765917,166765917,
0,166768441,166768441,
0,166768742,166768742,
0,166769073,166769073,
0,166772854,166772854,
0,166773129,166773129,
0,166774392,166774392,
0,166777668,166777668,
0,166778029,166778029,
0,166778131,166778131,
0,166779780,166779780,
0,166782496,166782496,
0,166790771,166790771,
0,166791985,166791985,
0,166792020,166792020,
0,166796295,166796295,
0,166797063,166797063,
0,166799643,166799643,
0,166802050,166802050,
0,166804456,166804456,
0,166806282,166806282,
0,166806774,166806774,
0,166807351,166807351,
0,166807373,166807373,
0,166808120,166808120,
0,166808712,166808712,
0,166809989,166809989,
0,166810409,166810409,
0,166814682,166814682,
0,166818190,166818190,
0,166818505,166818505,
0,166820316,166820316,
0,166820589,166820589,
0,166821715,166821715,
0,166823885,166823885,
0,166824339,166824339,
0,166825177,166825177,
0,166828036,166828036,
0,166828094,166828094,
0,166829480,166829480,
0,166829550,166829550,
0,166831168,166831168,
0,166833706,166833706,
0,166835153,166835153,
0,166842929,166842929,
0,166843218,166843218,
0,166843316,166843316,
0,166844417,166844417,
0,166844466,166844466,
0,166845403,166845403,
0,166845692,166845692,
0,166845754,166845754,
0,166846224,166846224,
0,166847274,166847274,
0,166849224,166849224,
0,166850987,166850987,
0,166851235,166851235,
0,166853149,166853149,
0,166858963,166858963,
0,166860776,166860776,
0,166864021,166864021,
0,166864306,166864306,
0,166865372,166865372,
0,166868718,166868718,
0,166870853,166870853,
0,166872708,166872708,
0,166875781,166875781,
0,166876054,166876054,
0,166876511,166876511,
0,166876659,166876659,
0,166877199,166877199,
0,166878092,166878092,
0,166879072,166879072,
0,166881665,166881665,
0,166882462,166882462,
0,166883211,166883211,
0,166885212,166885212,
0,166886113,166886113,
0,166887892,166887892,
0,166889084,166889084,
0,166890786,166890786,
0,166890939,166890939,
0,166891468,166891468,
0,166895738,166895738,
0,166895820,166895820,
0,166900133,166900133,
0,166904746,166904746,
0,166906629,166906629,
0,166908897,166908897,
0,166917213,166917213,
0,166917266,166917266,
0,166917333,166917333,
0,166918212,166918212,
0,166919838,166919838,
0,166920680,166920680,
0,166926602,166926602,
0,166931177,166931177,
0,166933099,166933099,
0,166934935,166934935,
0,166936399,166936399,
0,166938804,166938804,
0,166940103,166940103,
0,166940558,166940558,
0,166941254,166941254,
0,166942616,166942616,
0,166944309,166944309,
0,166944878,166944878,
0,166947296,166947296,
0,166948384,166948384,
0,166951863,166951863,
0,166955172,166955172,
0,166955516,166955516,
0,166956181,166956181,
0,166957757,166957757,
0,166958307,166958307,
0,166959191,166959191,
0,166959628,166959628,
0,166961034,166961034,
0,166961067,166961067,
0,166962110,166962110,
0,166962984,166962984,
0,166964242,166964242,
0,166968813,166968813,
0,166971166,166971166,
0,166973454,166973454,
0,166976107,166976107,
0,166977970,166977970,
0,166980349,166980349,
0,166980581,166980581,
0,166982162,166982162,
0,166982515,166982515,
0,166984027,166984027,
0,166985814,166985814,
0,166987987,166987987,
0,166989895,166989895,
0,166990082,166990082,
0,166993926,166993926,
0,166994054,166994054,
0,166995548,166995548,
0,166998333,166998333,
0,166999570,166999570,
0,166999803,166999803,
0,167000320,167000320,
0,167001476,167001476,
0,167002867,167002867,
0,167006398,167006398,
0,167009254,167009254,
0,167009264,167009264,
0,167013484,167013484,
0,167017803,167017803,
0,167020367,167020367,
0,167020376,167020376,
0,167021146,167021146,
0,167021800,167021800,
0,167022577,167022577,
0,167022821,167022821,
0,167022850,167022850,
0,167024336,167024336,
0,167026764,167026764,
0,167028685,167028685,
0,167028701,167028701,
0,167030742,167030742,
0,167030995,167030995,
0,167032240,167032240,
0,167032784,167032784,
0,167034020,167034020,
0,167034500,167034500,
0,167036034,167036034,
0,167036255,167036255,
0,167036850,167036850,
0,167037272,167037272,
0,167038178,167038178,
0,167040204,167040204,
0,167041497,167041497,
0,167042731,167042731,
0,167043412,167043412,
0,167050081,167050081,
0,167050406,167050406,
0,167050532,167050532,
0,167051938,167051938,
0,167051971,167051971,
0,167052754,167052754,
0,167056437,167056437,
0,167057723,167057723,
0,167059101,167059101,
0,167060564,167060564,
0,167061278,167061278,
0,167061365,167061365,
0,167061797,167061797,
0,167063120,167063120,
0,167064148,167064148,
0,167064802,167064802,
0,167064862,167064862,
0,167066420,167066420,
0,167067965,167067965,
0,167069610,167069610,
0,167075205,167075205,
0,167075407,167075407,
0,167076491,167076491,
0,167077692,167077692,
0,167082924,167082924,
0,167083117,167083117,
0,167083148,167083148,
0,167085047,167085047,
0,167085592,167085592,
0,167086165,167086165,
0,167089672,167089672,
0,167090575,167090575,
0,167090586,167090586,
0,167093985,167093985,
0,167095531,167095531,
0,167096116,167096116,
0,167096394,167096394,
0,167097441,167097441,
0,167097883,167097883,
0,167097907,167097907,
0,167099137,167099137,
0,167099184,167099184,
0,167101506,167101506,
0,167101800,167101800,
0,167103460,167103460,
0,167105037,167105037,
0,167105766,167105766,
0,167107805,167107805,
0,167111219,167111219,
0,167114492,167114492,
0,167115282,167115282,
0,167115380,167115380,
0,167120193,167120193,
0,167120224,167120224,
0,167121849,167121849,
0,167122772,167122772,
0,167122894,167122894,
0,167123276,167123276,
0,167123395,167123395,
0,167126799,167126799,
0,167129262,167129262,
0,167130622,167130622,
0,167130806,167130806,
0,167134569,167134569,
0,167134792,167134792,
0,167136146,167136146,
0,167136605,167136605,
0,167137330,167137330,
0,167137658,167137658,
0,167137870,167137870,
0,167138745,167138745,
0,167139460,167139460,
0,167141040,167141040,
0,167142286,167142286,
0,167143889,167143889,
0,167147075,167147075,
0,167147919,167147919,
0,167148525,167148525,
0,167148703,167148703,
0,167149133,167149133,
0,167149896,167149896,
0,167151380,167151380,
0,167154784,167154784,
0,167155327,167155327,
0,167157567,167157567,
0,167158587,167158587,
0,167160042,167160042,
0,167160100,167160100,
0,167160323,167160323,
0,167160833,167160833,
0,167162340,167162340,
0,167165300,167165300,
0,167167082,167167082,
0,167167826,167167826,
0,167169069,167169069,
0,167170525,167170525,
0,167171458,167171458,
0,167172913,167172913,
0,167173099,167173099,
0,167174558,167174558,
0,167178377,167178377,
0,167178985,167178985,
0,167183459,167183459,
0,167185175,167185175,
0,167189622,167189622,
0,167192320,167192320,
0,167194788,167194788,
0,167197742,167197742,
0,167197912,167197912,
0,167198752,167198752,
0,167199452,167199452,
0,167201475,167201475,
0,167203597,167203597,
0,167205812,167205812,
0,167208427,167208427,
0,167210007,167210007,
0,167212142,167212142,
0,167212373,167212373,
0,167212599,167212599,
0,167216217,167216217,
0,167216999,167216999,
0,167220957,167220957,
0,167221039,167221039,
0,167221625,167221625,
0,167222008,167222008,
0,167222954,167222954,
0,167223110,167223110,
0,167224255,167224255,
0,167224358,167224358,
0,167226703,167226703,
0,167229717,167229717,
0,167231067,167231067,
0,167231795,167231795,
0,167236006,167236006,
0,167237861,167237861,
0,167238538,167238538,
0,167239190,167239190,
0,167239213,167239213,
0,167242783,167242783,
0,167242836,167242836,
0,167242995,167242995,
0,167243434,167243434,
0,167245435,167245435,
0,167245823,167245823,
0,167246711,167246711,
0,167247472,167247472,
0,167247942,167247942,
0,167248449,167248449,
0,167250986,167250986,
0,167252794,167252794,
0,167257522,167257522,
0,167258462,167258462,
0,167259016,167259016,
0,167259291,167259291,
0,167260092,167260092,
0,167264760,167264760,
0,167266499,167266499,
0,167268768,167268768,
0,167269902,167269902,
0,167270550,167270550,
0,167273401,167273401,
0,167273683,167273683,
0,167274524,167274524,
0,167274637,167274637,
0,167277620,167277620,
0,167279851,167279851,
0,167282934,167282934,
0,167285215,167285215,
0,167285497,167285497,
0,167287319,167287319,
0,167288985,167288985,
0,167291296,167291296,
0,167291608,167291608,
0,167292315,167292315,
0,167293647,167293647,
0,167294026,167294026,
0,167296981,167296981,
0,167297827,167297827,
0,167298939,167298939,
0,167299555,167299555,
0,167301208,167301208,
0,167304266,167304266,
0,167311980,167311980,
0,167312325,167312325,
0,167313386,167313386,
0,167314014,167314014,
0,167314354,167314354,
0,167314483,167314483,
0,167317299,167317299,
0,167317568,167317568,
0,167318347,167318347,
0,167318812,167318812,
0,167320460,167320460,
0,167320838,167320838,
0,167321464,167321464,
0,167324680,167324680,
0,167325367,167325367,
0,167326682,167326682,
0,167327686,167327686,
0,167328184,167328184,
0,167329044,167329044,
0,167329229,167329229,
0,167329622,167329622,
0,167330261,167330261,
0,167330709,167330709,
0,167333130,167333130,
0,167337023,167337023,
0,167337774,167337774,
0,167340316,167340316,
0,167341938,167341938,
0,167344647,167344647,
0,167345096,167345096,
0,167349808,167349808,
0,167351391,167351391,
0,167355191,167355191,
0,167355795,167355795,
0,167355943,167355943,
0,167357413,167357413,
0,167357562,167357562,
0,167357601,167357601,
0,167358203,167358203,
0,167358787,167358787,
0,167359235,167359235,
0,167359269,167359269,
0,167361043,167361043,
0,167366119,167366119,
0,167366383,167366383,
0,167366558,167366558,
0,167368350,167368350,
0,167369054,167369054,
0,167369494,167369494,
0,167369727,167369727,
0,167372379,167372379,
0,167373052,167373052,
0,167374268,167374268,
0,167374611,167374611,
0,167374794,167374794,
0,167381267,167381267,
0,167381566,167381566,
0,167382388,167382388,
0,167387373,167387373,
0,167388343,167388343,
0,167392408,167392408,
0,167393142,167393142,
0,167393598,167393598,
0,167394085,167394085,
0,167394913,167394913,
0,167396245,167396245,
0,167397255,167397255,
0,167398119,167398119,
0,167398508,167398508,
0,167402700,167402700,
0,167404692,167404692,
0,167407591,167407591,
0,167407837,167407837,
0,167408579,167408579,
0,167408851,167408851,
0,167409070,167409070,
0,167410378,167410378,
0,167410977,167410977,
0,167411162,167411162,
0,167411447,167411447,
0,167411899,167411899,
0,167415471,167415471,
0,167416465,167416465,
0,167417418,167417418,
0,167418913,167418913,
0,167419029,167419029,
0,167419088,167419088,
0,167423448,167423448,
0,167425849,167425849,
0,167427516,167427516,
0,167428737,167428737,
0,167429873,167429873,
0,167430262,167430262,
0,167430336,167430336,
0,167434249,167434249,
0,167435331,167435331,
0,167435829,167435829,
0,167435901,167435901,
0,167436275,167436275,
0,167436627,167436627,
0,167436777,167436777,
0,167437455,167437455,
0,167438233,167438233,
0,167438613,167438613,
0,167442882,167442882,
0,167444944,167444944,
0,167445278,167445278,
0,167446175,167446175,
0,167446512,167446512,
0,167448425,167448425,
0,167449340,167449340,
0,167449662,167449662,
0,167450114,167450114,
0,167450929,167450929,
0,167451692,167451692,
0,167453883,167453883,
0,167458073,167458073,
0,167458289,167458289,
0,167460330,167460330,
0,167461823,167461823,
0,167462982,167462982,
0,167463600,167463600,
0,167464927,167464927,
0,167466069,167466069,
0,167467948,167467948,
0,167468401,167468401,
0,167469243,167469243,
0,167469882,167469882,
0,167470868,167470868,
0,167471460,167471460,
0,167472726,167472726,
0,167472906,167472906,
0,167474124,167474124,
0,167476887,167476887,
0,167479707,167479707,
0,167480328,167480328,
0,167480768,167480768,
0,167483230,167483230,
0,167483519,167483519,
0,167485319,167485319,
0,167487258,167487258,
0,167487632,167487632,
0,167489858,167489858,
0,167490621,167490621,
0,167490820,167490820,
0,167493619,167493619,
0,167494023,167494023,
0,167494116,167494116,
0,167495691,167495691,
0,167503629,167503629,
0,167503905,167503905,
0,167504325,167504325,
0,167505834,167505834,
0,167506086,167506086,
0,167506119,167506119,
0,167510994,167510994,
0,167514703,167514703,
0,167516772,167516772,
0,167520410,167520410,
0,167521864,167521864,
0,167522064,167522064,
0,167522716,167522716,
0,167522785,167522785,
0,167524463,167524463,
0,167525174,167525174,
0,167526756,167526756,
0,167528383,167528383,
0,167528921,167528921,
0,167529353,167529353,
0,167530892,167530892,
0,167535839,167535839,
